obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
4185,1.237666300016591e+18,45.4916034838192,-0.467782308459258,20.7518,18.91221,17.70131,17.17304,16.76561,4849,301,2,758,4.628075643593298e+17,GALAXY,0.1826577,411,51817,228
4186,1.2376621955978363e+18,177.322300955869,42.9917468759266,19.8116,18.43158,17.72583,17.24389,16.9361,3893,301,5,138,1.6292717755462062e+18,GALAXY,0.06510416,1447,53120,344
4187,1.2376613860043656e+18,241.113331373507,40.0133594554888,25.7837,20.96375,19.34772,18.58352,18.32831,3705,301,1,258,6.814018356431313e+18,GALAXY,0.388264,6052,56092,262
4188,1.2376802752597204e+18,359.595694102576,26.2186247463525,21.5953,22.08942,20.14931,19.04151,18.48073,8103,301,1,93,7.742948734200468e+18,GALAXY,0.5363919,6877,56544,491
4189,1.237666406846693e+18,33.9557961188395,-0.96575173741572,24.25638,24.16,22.29656,21.66886,21.46708,4874,301,1,648,1.0490215725876402e+19,GALAXY,0.8820189,9317,58070,750
4190,1.237650371015869e+18,173.2348088648,-2.18415553067001,23.14844,21.49111,19.78369,19.04256,18.64104,1140,301,4,136,3.6828970454773965e+17,GALAXY,0.4488756,327,52294,438
4191,1.2376786614374894e+18,30.8972709659879,4.12049413700107,21.2826,21.53769,21.49849,21.05632,20.5811,7727,301,3,272,9.836065119981031e+18,QSO,1.979766,8736,57400,740
4192,1.2376515403362478e+18,243.39728533165,53.4152054950206,22.03674,22.30255,22.05262,20.4376,19.38728,1412,301,6,373,9.077274567744182e+18,GALAXY,0.0,8062,58251,980
4193,1.2376646695191183e+18,184.294280056804,40.8318783584037,18.34216,17.04378,16.47684,16.11512,15.91743,4469,301,5,445,2.2463311750208164e+18,GALAXY,0.07466657,1995,53415,585
4194,1.2376603433917484e+18,127.102155131979,29.6021571688721,20.17951,19.9916,19.88935,19.83657,19.64507,3462,301,3,116,1.3591363296145183e+18,QSO,3.229712,1207,52672,637
4195,1.2376786614261517e+18,4.95074731093138,4.73878132198876,21.88645,21.62959,21.10289,21.18806,21.16111,7727,301,3,99,9.847232601416554e+18,QSO,1.104795,8746,58396,407
4196,1.237661210973569e+18,224.655422542886,42.1978057646356,19.08992,17.94914,17.46332,17.31678,17.23263,3664,301,3,92,3.834982291856269e+18,STAR,-7.163393e-05,3406,54970,608
4197,1.2376664084373837e+18,348.427661741702,0.405400560459642,22.26809,22.27559,22.09938,21.9182,22.1702,4874,301,4,344,1.0329073500732807e+19,QSO,1.77042,9174,58070,246
4198,1.2376613575428672e+18,179.806335226698,47.5481338844825,20.99257,18.63138,17.41963,16.97522,16.66011,3698,301,4,146,1.631525774316038e+18,GALAXY,0.1530749,1449,53116,352
4199,1.237663204917904e+18,8.56052693455706,0.753217398875999,23.39728,22.48383,22.3383,21.37003,21.04148,4128,301,5,180,1.0593757560179e+19,GALAXY,0.7832993,9409,58051,601
4200,1.2376549489152494e+18,243.132706044267,51.3200922084632,18.5342,16.60476,15.74258,15.30886,14.97861,2206,301,3,153,7.01506594873043e+17,GALAXY,0.06054718,623,52051,258
4201,1.2376683309587505e+18,230.469101219678,11.5436995302353,24.09494,21.88009,20.2683,19.45726,19.26523,5322,301,1,140,6.180327747312966e+18,GALAXY,0.5014426,5489,55990,957
4202,1.2376648531127176e+18,228.863702778827,28.8040361350524,20.1095,19.20314,18.91058,18.78508,18.76311,4512,301,3,197,4.35840535767e+18,STAR,-0.0003050713,3871,55307,170
4203,1.2376697611822705e+18,326.183028239981,4.69668273666847,23.25168,21.4863,20.30389,19.39477,18.92025,5655,301,1,131,4.6006203498975944e+18,GALAXY,0.5258443,4086,55446,703
4204,1.2376514968352855e+18,126.580857495205,52.8756812979232,23.62183,22.5675,21.07027,19.99631,19.36243,1402,301,5,153,4.154827754033142e+18,GALAXY,0.5916847,3690,55182,935
4205,1.237660763222312e+18,121.083196122553,22.2890664192888,24.97274,24.08599,23.09468,20.83341,19.11965,3560,301,1,78,1.2519095336428657e+19,STAR,-6.919527e-05,11119,58485,779
4206,1.23766136237772e+18,220.665930906998,42.1947421386776,19.38461,18.48062,17.64685,17.51499,17.06081,3699,301,5,192,1.571917675494402e+18,QSO,0.2683275,1396,53112,587
4207,1.2376611508453379e+18,208.053351934937,47.3087809894869,21.30434,21.05815,20.78391,20.51825,20.4721,3650,301,3,112,8.363366316091136e+18,GALAXY,0.5322523,7428,56781,661
4208,1.2376593260262203e+18,240.592645628081,44.7461957191406,25.22206,22.81431,21.63218,20.33277,19.82315,3225,301,4,190,9.600749299010132e+18,STAR,6.0525e-05,8527,57897,730
4209,1.2376685038276447e+18,243.18671036225,59.0130010732678,21.59031,21.40036,21.41805,21.22886,20.62907,5362,301,3,86,9.083984869323987e+18,QSO,0.7187096,8068,57185,816
4210,1.2376607648393472e+18,133.661178233639,32.0361882009782,21.68988,21.21057,19.95156,19.19927,18.92269,3560,301,4,176,5.836828775997e+18,GALAXY,0.4907671,5184,56352,595
4211,1.237667211061625e+18,172.81095427751,29.1938843704372,20.63449,18.55653,17.35659,16.91774,16.52994,5061,301,3,378,2.4961396734542746e+18,GALAXY,0.1697467,2217,53794,71
4212,1.237665126933398e+18,185.147019026617,33.7447108218604,24.73503,22.29114,20.69071,19.24841,18.76196,4576,301,1,449,5.19291517156854e+18,GALAXY,0.6862752,4612,55590,963
4213,1.2376785959472335e+18,9.68732189784731,1.50885504433345,22.114,21.2802,20.63103,20.20052,19.97175,7712,301,1,394,8.845182489901423e+18,QSO,1.695189,7856,57260,410
4214,1.2376619577580588e+18,202.09681869774,50.3903896534322,22.0519,22.22456,21.69163,21.8647,21.7766,3838,301,2,47,8.370111001753049e+18,QSO,1.208806,7434,57166,622
4215,1.2376652321346683e+18,248.532503264449,17.8382557551382,23.66535,21.53859,19.62936,18.96964,18.61467,4600,301,5,61,4.5756957943432704e+18,GALAXY,0.383472,4064,55366,140
4216,1.2376529469217833e+18,15.6078737652956,-10.4276150767534,19.73888,17.6809,16.7078,16.29195,15.94218,1740,301,2,125,7.408600417703301e+17,GALAXY,0.1026398,658,52146,65
4217,1.2376582044924644e+18,129.285030269279,33.6211483771904,21.74806,19.50225,18.0783,17.45095,17.00663,2964,301,3,31,5.004862674749905e+18,GALAXY,0.2574424,4445,55622,864
4218,1.237664877809369e+18,160.156625412559,33.8684522870328,18.58978,16.79431,15.90519,15.46507,15.14005,4518,301,1,206,2.2316955760958116e+18,GALAXY,0.08361742,1982,53436,589
4219,1.2376785959298662e+18,330.001781315237,1.05064777181235,23.27454,22.23433,21.35084,21.07222,21.21848,7712,301,1,129,1.031888157733e+19,QSO,1.136675,9165,58048,32
4220,1.2376543921772303e+18,119.694916711872,40.7258525700478,21.38315,21.23851,20.86914,20.78057,20.68624,2076,301,6,109,9.334874459663e+18,QSO,1.011142,8291,57391,139
4221,1.2376709659219722e+18,138.915309895305,14.6485698610811,17.48164,17.82767,18.29322,18.71499,18.92359,5935,301,5,152,5.973011806138161e+18,STAR,-0.0001999271,5305,55984,410
4222,1.23766544152481e+18,217.713468323145,25.5251152804064,20.25816,18.19314,16.89695,16.33747,15.89611,4649,301,3,221,2.403928306710768e+18,GALAXY,0.1728378,2135,53827,480
4223,1.2376543986205332e+18,191.660124248097,64.2052391741701,23.30531,21.70968,20.24298,19.19341,18.67405,2078,301,2,122,7.839762385313488e+18,GALAXY,0.5390863,6963,56724,441
4224,1.2376556924739267e+18,214.951249438134,-1.95704314599531,22.35855,21.84578,21.71406,21.69651,21.22064,2379,301,4,38,4.539797838654364e+18,STAR,-0.0002881939,4032,55333,616
4225,1.2376487046004744e+18,236.859302916541,0.0960262886005618,21.20493,20.70891,20.48781,20.75025,20.18453,752,301,4,623,3.851048006325637e+17,QSO,0.8250371,342,51691,171
4226,1.2376611513789322e+18,197.173416859891,49.4306423203601,23.87073,21.09006,19.24258,18.59194,18.12432,3650,301,4,62,7.603367105011144e+18,GALAXY,0.4180637,6753,56399,600
4227,1.2376613607672384e+18,220.241593349553,40.9084938019109,19.34401,18.96045,18.87436,18.89733,18.7763,3699,301,2,194,1.571770890692094e+18,QSO,0.7921901,1396,53112,53
4228,1.2376555045689756e+18,253.156966408918,40.6868555471778,20.03257,19.27047,18.97189,18.88394,18.63955,2335,301,6,36,6.797082029307745e+18,QSO,2.439421,6037,56106,88
4229,1.23766096294006e+18,138.813621103609,35.6677554414116,21.37842,21.31943,21.06068,20.64354,20.48872,3606,301,5,105,1.1532781723797707e+19,QSO,1.781222,10243,58159,687
4230,1.2376664642587855e+18,80.5554678321047,61.6769313154556,17.92921,16.34797,15.85252,15.66019,15.54702,4887,301,4,143,2.5896327945524613e+18,STAR,-0.0001789259,2300,53682,229
4231,1.237664877805241e+18,149.627621206393,30.9468359405152,24.70823,22.82066,22.22057,21.61333,20.88502,4518,301,1,143,1.1763404012829e+19,GALAXY,0.997622,10448,58158,6
4232,1.2376663397255089e+18,15.8275118881069,0.306554121999802,21.99446,19.62196,18.07475,17.48128,17.20482,4858,301,4,460,4.44903666198014e+17,GALAXY,0.2169424,395,51783,630
4233,1.237664869206918e+18,124.950786262189,34.0479432977119,24.7121,22.54622,20.61122,19.275,18.81505,4516,301,1,15,4.231396099959839e+18,GALAXY,0.6381711,3758,55506,961
4234,1.23766113688132e+18,141.580331647966,32.6391355049181,19.74198,17.9264,17.08754,16.69147,16.42356,3647,301,1,30,1.7936267715019018e+18,GALAXY,0.05167455,1593,52991,248
4235,1.237662341088412e+18,244.558638049839,25.3305378632941,21.52871,19.26029,17.79279,17.22842,16.83219,3927,301,4,116,1.773335842589272e+18,GALAXY,0.2191196,1575,53493,158
4236,1.237669767626031e+18,20.4251226922355,7.84057265235025,18.51701,17.27984,16.79435,16.62514,16.57672,5656,301,5,151,2.605437450071337e+18,STAR,-0.0001617452,2314,53712,382
4237,1.2376648692094083e+18,131.845056665375,33.6315059043591,22.11493,20.69927,19.03627,18.38316,18.02391,4516,301,1,53,1.3624153486529925e+18,GALAXY,0.3847077,1210,52701,278
4238,1.2376672110403917e+18,122.463171084932,14.5577430946434,20.77274,18.5294,17.35592,16.88656,16.43617,5061,301,3,54,2.5536892096846495e+18,GALAXY,0.1259431,2268,53682,539
4239,1.237670964850787e+18,145.112832400004,15.2299474572902,22.00646,20.62569,19.08409,18.26854,17.86696,5935,301,3,191,2.9059958317294817e+18,GALAXY,0.4635916,2581,54085,175
4240,1.2376591327436475e+18,210.390815622401,52.5104389563497,24.71359,22.40748,20.77608,19.74401,19.25939,3180,301,4,52,7.58989561358584e+18,GALAXY,0.5757588,6741,56394,743
4241,1.237665570369176e+18,252.773510512341,45.7527650955081,20.23873,19.40303,19.29399,19.29046,19.29427,4679,301,3,150,6.785803238979688e+18,QSO,2.706137,6027,56103,16
4242,1.237663782597296e+18,24.0727878313241,-1.10937873299693,19.28925,17.94914,17.28781,16.89379,16.70559,4263,301,1,276,4.5037181302160794e+17,GALAXY,0.1352298,400,51820,43
4243,1.237680277411202e+18,9.86711514002883,27.8661645072307,22.96514,23.3419,22.27759,21.06525,19.91054,8103,301,5,154,8.636980344133015e+18,GALAXY,0.6630616,7671,57360,735
4244,1.237663479255663e+18,326.223030715714,0.181293387239568,21.82788,20.7389,20.3459,20.19423,20.13774,4192,301,4,130,1.2476508076717115e+18,STAR,-0.0005036728,1108,53227,559
4245,1.2376574013470807e+18,142.626899592435,46.4371217832545,25.66283,21.77463,19.96837,19.10381,18.61791,2777,301,3,237,8.386940944214414e+18,GALAXY,0.5568629,7449,56740,409
4246,1.2376543916425224e+18,124.272941544999,44.2688195227877,24.4474,22.95392,21.27757,20.38254,19.96014,2076,301,5,142,7.196797390732679e+18,GALAXY,0.5276718,6392,56331,164
4247,1.2376619711898583e+18,194.917163931676,6.99327055819044,20.39813,18.62955,17.68633,17.27405,16.99031,3841,301,3,200,2.017623699817e+18,GALAXY,0.1795349,1792,54270,40
4248,1.2376674300887695e+18,129.365530907799,16.3211358685773,19.41947,17.89958,17.09686,16.63163,16.31739,5112,301,3,131,2.5648800395186934e+18,GALAXY,0.07008375,2278,53711,291
4249,1.2376515338728243e+18,130.730582982011,53.5555546720246,16.80489,15.46373,14.95546,14.782,14.71316,1411,301,2,53,2.6076034887330304e+18,STAR,3.825885e-05,2316,53757,70
4250,1.237650371024388e+18,192.731375546174,-2.22927717128931,18.18268,16.78667,16.09522,15.70753,15.4365,1140,301,4,266,3.795459498542633e+17,GALAXY,0.08629122,337,51997,428
4251,1.2376802629261727e+18,359.185637481861,-8.06630040276416,25.21285,22.98075,20.54153,19.6404,19.31725,8100,301,2,314,8.046919169562925e+18,GALAXY,0.5217813,7147,56574,409
4252,1.2376578582162312e+18,163.960494905041,51.7882725202302,23.07191,20.9233,19.13696,18.5444,18.15369,2883,301,6,115,7.550379440410482e+18,GALAXY,0.3959292,6706,56385,344
4253,1.23767126227334e+18,135.375611729047,12.2042733129143,22.98895,20.9367,19.40133,18.50053,17.97466,6004,301,5,131,5.965152222061025e+18,GALAXY,0.4858445,5298,55979,489
4254,1.2376792541362916e+18,38.2758942258646,-4.24547539955475,21.59396,23.1837,21.35838,20.69086,20.25779,7865,301,3,170,1.0492279233870844e+19,GALAXY,0.7478494,9319,58043,65
4255,1.237658206112252e+18,151.535544532862,46.0141876285514,17.57196,16.43302,16.04292,15.90878,15.85648,2964,301,6,171,3.595166708861608e+18,STAR,2.953404e-05,3193,54830,612
4256,1.2376737383209388e+18,99.0427113656333,25.8873861429337,21.16383,19.74109,19.02412,18.66799,18.50615,6581,301,1,115,3.035430891682818e+18,STAR,0.0001211878,2696,54167,17
4257,1.2376613859899476e+18,196.53644919678,56.0537824422982,25.21911,22.19033,20.61742,18.75797,17.66845,3705,301,1,38,1.483938872655112e+18,STAR,1.733032e-05,1318,52781,10
4258,1.2376788595393167e+18,345.916385289797,12.2425773099389,23.73671,21.65588,19.66544,18.86212,18.33286,7773,301,4,218,6.928984119297989e+18,GALAXY,0.4232587,6154,56237,713
4259,1.2376623378650235e+18,239.040265054294,33.8294212952788,21.8851,20.94667,20.57727,20.22512,20.09297,3926,301,6,83,1.2296106952686328e+19,GALAXY,0.101944,10921,58251,560
4260,1.2376551083714153e+18,156.816652514487,56.944720129496,22.74399,21.17586,19.45796,18.723,18.40631,2243,301,4,237,7.98050976814939e+18,GALAXY,0.4266886,7088,56657,477
4261,1.2376709653834632e+18,135.265481189614,13.43767521681,20.26008,18.44255,17.47915,17.07231,16.73347,5935,301,4,127,2.7393417503498834e+18,GALAXY,0.0939905,2433,53820,99
4262,1.237656494024229e+18,323.532120326519,10.1464563308331,19.03031,17.69386,17.0814,16.80817,16.64642,2566,301,1,69,2.206768820394237e+18,STAR,-0.001495142,1960,53289,18
4263,1.2376549489147907e+18,242.152413715544,52.168106022997,20.05499,18.07046,17.02339,16.60875,16.23713,2206,301,3,146,6.992152127078666e+17,GALAXY,0.1277955,621,52055,114
4264,1.2376648751143985e+18,118.539327273171,17.5445759019911,21.16997,20.0619,19.5479,19.34421,19.20898,4517,301,4,44,3.072621052086479e+18,GALAXY,0.6867022,2729,54419,146
4265,1.2376623373305132e+18,243.828005933889,30.076816416303,23.25253,24.14257,22.05686,20.77826,19.93991,3926,301,5,119,1.2292675102068464e+19,GALAXY,0.6442775,10918,58254,363
4266,1.2376786007676035e+18,358.2073322187,16.7914839173548,24.26289,22.42499,20.60202,19.47807,19.05699,7713,301,2,219,6.912081876045027e+18,GALAXY,0.5788189,6139,56192,663
4267,1.2376795032429527e+18,354.724951302654,19.4156121326548,20.14065,19.80507,19.55224,19.54928,19.41207,7923,301,3,148,8.559300115697e+18,QSO,0.8917175,7602,56954,760
4268,1.237667735032103e+18,151.796660019524,19.1015875778063,23.16299,20.53059,18.8626,18.26567,17.94237,5183,301,3,141,6.622573040013433e+18,GALAXY,0.306043,5882,56029,108
4269,1.237668332572574e+18,238.038212881668,11.0772209630182,18.94824,18.02696,17.69721,17.3689,17.29218,5322,301,4,189,2.8373997835455304e+18,GALAXY,0.09326354,2520,54584,480
4270,1.2376546026280724e+18,129.297683560681,3.74002840677785,22.57107,21.02072,19.1813,18.39701,17.84578,2125,301,6,70,5.397802842169039e+18,GALAXY,0.4509907,4794,55647,868
4271,1.23766721106274e+18,175.71592112299,29.4649363346068,24.44649,22.97414,21.21131,20.18558,19.59605,5061,301,3,395,7.212690006661683e+18,GALAXY,0.6011835,6406,56330,637
4272,1.2376728149036897e+18,347.926177549826,18.8960042377257,23.92066,23.68683,22.25092,20.97025,20.17907,6366,301,1,126,8.569460427637151e+18,GALAXY,0.8750236,7611,56946,859
4273,1.2376583000664968e+18,148.328711225999,6.45967351735167,19.98262,18.80581,17.8058,17.37508,17.14007,2986,301,5,199,1.1193061813287916e+18,GALAXY,0.228287,994,52725,588
4274,1.2376663016274004e+18,45.8669229481671,0.761395254642044,21.01821,19.89921,19.50315,19.36523,19.38739,4849,301,5,761,2.328452598501239e+18,STAR,0.0002046602,2068,53386,333
4275,1.237658206127784e+18,205.160153909334,49.4212433762897,21.56907,21.70409,21.54648,21.45235,21.42847,2964,301,6,408,8.365556548689483e+18,QSO,1.41877,7430,57105,437
4276,1.237670964850262e+18,143.837366545975,14.8968040486007,21.00147,18.73728,17.50046,17.00622,16.65379,5935,301,3,183,2.9038693759561503e+18,GALAXY,0.1731882,2579,54068,631
4277,1.2376623035081034e+18,213.733575692789,49.9491283770674,19.3092,17.86289,17.08601,16.62987,16.34427,3918,301,6,126,1.8826064071156303e+18,GALAXY,0.07432319,1672,53460,370
4278,1.237662663218627e+18,243.527017917136,24.1549488681613,22.68001,21.71659,21.35319,21.15247,20.73442,4002,301,4,233,4.42274438048359e+18,STAR,-0.0001024499,3928,55331,762
4279,1.2376802768718403e+18,3.43940426779136,27.6603243403291,25.47071,24.76599,21.91052,20.77851,19.92713,8103,301,4,116,8.662780384462e+18,GALAXY,0.6261119,7694,57359,387
4280,1.237665550499971e+18,214.389960199724,25.3333609498496,22.44316,20.36947,18.93068,17.96634,17.47661,4674,301,6,74,2.3948133558533755e+18,STAR,-3.929665e-05,2127,53859,88
4281,1.2376634626070287e+18,350.129511467499,0.664029964261435,22.24227,22.16101,21.06423,20.46392,20.44706,4188,301,5,44,1.0361710298038295e+19,GALAXY,0.8050476,9203,57692,194
4282,1.237656906354852e+18,359.551938686276,-0.970909622967688,19.74695,18.73133,18.26441,17.95399,17.81779,2662,301,1,279,1.2284197940935004e+18,GALAXY,0.06406226,1091,52902,229
4283,1.2376625300604846e+18,200.855718351462,14.6215390529168,18.9376,17.80401,17.16492,16.75868,16.56726,3971,301,4,17,1.9974537001881047e+18,GALAXY,0.1537746,1774,53759,390
4284,1.2376655703702904e+18,254.467557905866,43.6190369664621,22.76308,21.77897,21.49274,21.32501,20.80083,4679,301,3,167,9.606324649693827e+18,QSO,2.357028,8532,58022,533
4285,1.2376529469162783e+18,2.84375949963108,-10.5232786722094,25.35838,20.80668,19.03349,18.41713,18.06417,1740,301,2,41,7.329908369664512e+17,GALAXY,0.3512969,651,52141,109
4286,1.2376637825993933e+18,28.8750316025974,-1.12428503703918,20.28118,19.41699,18.94777,18.6873,18.58772,4263,301,1,308,1.7508560490253783e+18,GALAXY,0.05882429,1555,53287,297
4287,1.2376704575048911e+18,40.6809384565514,28.4325631074359,21.3713,20.20204,19.61744,19.30401,19.06919,5817,301,2,147,2.751852272924256e+18,STAR,-0.0008671187,2444,54082,556
4288,1.2376803058613627e+18,337.549902382015,24.1680552777645,25.26187,22.6744,21.16474,20.18953,19.71861,8110,301,2,93,7.092291286879984e+18,STAR,-4.801371e-05,6299,56478,901
4289,1.237665025444807e+18,192.979411587758,34.9567010343201,21.40027,21.05039,20.82257,20.43502,20.14235,4552,301,4,144,9.985717175095417e+18,QSO,1.839288,8869,57481,403
4290,1.2376621956074703e+18,207.061688195524,40.9953653438466,24.63451,21.16313,20.96874,20.76135,20.73099,3893,301,5,285,5.302093104974944e+18,QSO,3.3263,4709,55720,838
4291,1.237661353780904e+18,184.351600946192,57.9600907413922,21.76257,21.51099,21.57691,21.49536,21.85623,3697,301,5,87,9.269787227910855e+18,QSO,1.67555,8233,57887,921
4292,1.2376619701104148e+18,181.750136243933,6.34906464935363,18.04513,17.01059,16.66291,16.54112,16.50051,3841,301,1,113,1.827347970136238e+18,STAR,0.0004960372,1623,53089,45
4293,1.2376682718981e+18,201.535871132624,19.098983869365,22.3893,20.07618,18.49377,17.96236,17.58684,5308,301,3,66,6.604717521034828e+18,GALAXY,0.2636437,5866,56035,686
4294,1.2376727649740403e+18,342.488409936571,31.017749640749,25.29422,21.75078,19.88671,18.99145,18.45341,6354,301,4,116,7.32637401389861e+18,GALAXY,0.4795529,6507,56478,521
4295,1.2376622235444183e+18,223.142995359786,32.1515996782055,20.54157,20.20744,20.31827,20.15831,19.75368,3900,301,1,585,4.357359446663649e+18,QSO,2.15344,3870,55273,461
4296,1.2376619513460165e+18,226.310912831115,10.6332321485208,21.69329,20.95357,20.60725,20.63071,20.60434,3836,301,6,511,6.169934888713869e+18,STAR,0.0004126269,5480,56001,12
4297,1.2376623373324787e+18,247.747551929573,27.3202602996233,23.32269,22.57267,20.63711,19.56302,19.07079,3926,301,5,149,5.635186579716987e+18,GALAXY,0.5510753,5005,55751,209
4298,1.23765153978024e+18,152.582389997186,64.7838073884818,22.86141,21.6494,19.99705,19.20683,18.62561,1412,301,5,81,7.973778009147856e+18,GALAXY,0.4553737,7082,56713,563
4299,1.2376793228624532e+18,37.5561773092062,-4.47148784969724,22.50057,22.06498,21.05119,20.73038,20.85238,7881,301,3,272,9.152640845270504e+18,GALAXY,0.320726,8129,56947,729
4300,1.237663782599787e+18,29.6999147248917,-1.13020549112706,21.96211,22.08912,21.67283,21.15905,21.0847,4263,301,1,314,1.055869495933851e+19,GALAXY,1.18732,9378,58071,20
4301,1.2376571909032507e+18,355.522186386993,-0.0233141656863159,19.04507,17.75061,17.80412,17.88666,17.92257,2728,301,3,383,2.1415922446987692e+18,STAR,-2.357999e-05,1902,53271,475
4302,1.2376612120454108e+18,219.861392837734,45.0483540685296,25.21224,21.88506,20.12031,19.12594,18.67908,3664,301,5,63,6.819827901112015e+18,GALAXY,0.537419,6057,56099,917
4303,1.2376551094443054e+18,152.922657121856,56.8892117832491,23.44906,21.95613,20.21388,19.37278,19.01181,2243,301,6,224,7.978243124945507e+18,GALAXY,0.4996875,7086,56658,423
4304,1.2376646737919352e+18,202.069476435141,36.8137025231963,22.92827,21.20977,19.41117,18.2978,17.76558,4470,301,5,107,4.484676851382639e+18,GALAXY,0.5454105,3983,55603,791
4305,1.2376534429887365e+18,359.610404569235,-8.78134245576122,17.92356,16.96191,16.64694,16.51048,16.45404,1855,301,6,98,7.319358555931546e+17,STAR,-0.0009657005,650,52143,367
4306,1.2376618498564426e+18,177.506038825425,43.8262518973815,24.48906,21.66283,21.63228,21.9298,21.83986,3813,301,1,191,7.478351258493147e+18,QSO,1.750705,6642,56396,451
4307,1.2376613623758853e+18,215.28703040421,43.9100821277369,23.58496,23.19085,21.4295,20.02973,19.44628,3699,301,5,164,9.571491563131134e+18,STAR,-8.187643e-06,8501,57519,787
4308,1.2376793217839923e+18,26.7709348088693,-5.82720885672807,23.6298,22.58344,21.12834,19.91411,19.39912,7881,301,1,200,7.937640907884746e+18,GALAXY,0.6395255,7050,56573,169
4309,1.237680504511595e+18,356.259739750262,34.9713165400849,23.88723,21.20712,19.35342,18.62663,18.08225,8156,301,4,215,8.042466972070599e+18,GALAXY,0.4287227,7143,56572,596
4310,1.2376650259850204e+18,202.223380823804,34.5381543899009,23.77887,21.79606,20.12204,19.329,18.92661,4552,301,5,195,4.483370352144308e+18,GALAXY,0.4335139,3982,55332,134
4311,1.2376623362619487e+18,253.118546621065,21.6807018484001,22.87246,22.06239,20.73636,19.77416,19.29172,3926,301,3,198,4.704137174102332e+18,GALAXY,0.5854341,4178,55653,463
4312,1.2376677350461934e+18,186.119578517498,22.3428272437089,22.35095,20.994,20.8993,20.86429,20.90885,5183,301,3,356,6.731812823801027e+18,QSO,2.989158,5979,56329,208
4313,1.237678598634275e+18,15.7890940176276,3.51003966307255,22.3377,22.29312,21.75887,20.89493,20.36595,7712,301,6,435,1.0624096660274567e+19,GALAXY,0.7570564,9436,58103,382
4314,1.237678920204616e+18,359.855397069013,12.9389294511741,21.67489,21.0784,20.64796,20.54026,20.32154,7787,301,5,201,6.9256569975821e+18,STAR,-0.0001668189,6151,56265,897
4315,1.2376802462756375e+18,355.364824494196,19.6508357504572,25.04106,22.46428,21.09432,20.06524,19.39473,8096,301,3,199,8.557994445722899e+18,GALAXY,0.5846737,7601,56959,106
4316,1.2376637831389517e+18,34.9519216276965,-0.646985069500643,22.02081,21.10591,20.85915,20.735,20.66264,4263,301,2,349,2.969065749873715e+18,STAR,0.0007880917,2637,54504,246
4317,1.2376582034266527e+18,149.075930883756,42.9846559981286,24.40962,22.6729,21.06712,19.67476,19.1397,2964,301,1,152,5.139899469673028e+18,GALAXY,0.6999423,4565,55591,605
4318,1.2376802763326095e+18,357.346079974456,27.0059614583431,19.93472,19.40502,19.10166,18.9768,18.83502,8103,301,3,80,8.666244124574506e+18,QSO,1.680878,7697,57574,700
4319,1.2376672099864415e+18,169.219353571209,27.9374334858359,21.37895,20.47212,20.27261,20.26081,20.02474,5061,301,1,356,7.214932735487662e+18,STAR,0.0004360581,6408,56329,604
4320,1.2376623378618127e+18,231.658751960263,37.9006959531357,25.34613,23.00637,21.50274,20.82505,20.55729,3926,301,6,34,1.2093389443765131e+19,STAR,-0.0001356738,10741,58230,358
4321,1.237662530071757e+18,227.16969589616,11.2677456666297,20.28411,18.41896,17.54358,17.1538,16.84274,3971,301,4,189,1.9344272213095483e+18,GALAXY,0.07802075,1718,53850,477
4322,1.237665026515338e+18,184.021502029102,36.1530138928214,21.57951,20.92494,19.26761,18.54758,18.03084,4552,301,6,95,5.193989394445654e+18,GALAXY,0.4859897,4613,55591,775
4323,1.237665101140722e+18,222.667775071334,27.893771408662,20.63214,18.65321,17.67749,17.25993,16.90281,4570,301,1,100,2.411845071700781e+18,GALAXY,0.1165008,2142,54208,609
4324,1.2376654275765212e+18,250.39074963745,12.4589348299006,21.47357,19.99027,19.68921,19.59779,19.67694,4646,301,1,379,4.588298946141772e+18,STAR,-0.0003942632,4075,55352,934
4325,1.237673808654959e+18,121.037987592787,19.3306323506534,21.18123,19.07961,17.88107,17.31569,16.96774,6597,301,4,175,2.1652298213559112e+18,GALAXY,0.1859564,1923,53319,452
4326,1.2376654415259238e+18,220.38864950978,24.8119758224625,20.32713,18.42658,17.51837,17.09681,16.8131,4649,301,3,238,2.4083414723623916e+18,GALAXY,0.07415563,2139,53878,151
4327,1.2376637831384271e+18,33.7388199628483,-0.728827502440876,24.27834,22.3873,22.06967,21.72803,22.4692,4263,301,2,341,8.817054779346016e+18,STAR,-0.0003966275,7831,57016,482
4328,1.2376609581038316e+18,115.783105335612,20.0190600416289,22.88069,24.89388,22.1308,20.62465,19.8602,3605,301,4,38,1.247732324080788e+19,GALAXY,0.6759779,11082,58508,365
4329,1.237671067382383e+18,22.2922113210638,40.576123158138,19.77314,17.91456,17.21018,16.96461,16.82788,5959,301,2,27,2.6302575506788454e+18,STAR,-0.000156241,2336,53712,565
4330,1.23766115030519e+18,197.022717396435,48.5973714391024,20.70811,20.27952,20.22266,19.90864,19.94848,3650,301,2,62,8.344212273695578e+18,QSO,1.868235,7411,56776,611
4331,1.237655691945837e+18,234.898776548467,-1.87364477226427,20.72622,18.63099,17.54376,16.95139,16.52362,2379,301,3,172,1.0426479505278504e+18,GALAXY,0.1046897,926,52413,235
